program_id,month,year,plan_value,actual_value,status
156,aug,2026,0,0,pending
156,sep,2026,0,0,pending
156,oct,2026,0,0,pending
156,nov,2026,0,0,pending
156,dec,2026,0,0,pending
157,jan,2026,0,0,pending
157,feb,2026,0,0,pending
157,mar,2026,0,0,pending
157,apr,2026,0,0,pending
157,may,2026,0,0,pending
157,jun,2026,0,0,pending
157,jul,2026,1,1,completed
157,aug,2026,1,1,completed
157,sep,2026,0,0,pending
157,oct,2026,0,0,pending
157,nov,2026,0,0,pending
157,dec,2026,1,0,pending
158,jan,2026,0,0,pending
158,feb,2026,0,0,pending
158,mar,2026,0,0,pending
158,apr,2026,0,0,pending
158,may,2026,0,0,pending
158,jun,2026,0,0,pending
158,jul,2026,1,1,completed
158,aug,2026,1,1,completed
158,sep,2026,0,0,pending
158,oct,2026,1,1,completed
158,nov,2026,0,0,pending
158,dec,2026,0,0,pending
159,jan,2026,0,0,pending
159,feb,2026,0,0,pending
159,mar,2026,1,1,completed
159,apr,2026,0,0,pending
159,may,2026,0,0,pending
159,jun,2026,0,0,pending
159,jul,2026,1,1,completed
159,aug,2026,0,0,pending
159,sep,2026,0,0,pending
159,oct,2026,0,0,pending
159,nov,2026,1,1,completed
159,dec,2026,0,0,pending
160,jan,2026,3,3,completed
160,feb,2026,3,3,completed
160,mar,2026,3,3,completed
160,apr,2026,3,3,completed
160,may,2026,3,3,completed
160,jun,2026,3,3,completed
160,jul,2026,3,3,completed
160,aug,2026,3,3,completed
160,sep,2026,3,3,completed
160,oct,2026,3,3,completed
160,nov,2026,3,3,completed
160,dec,2026,3,0,pending
161,jan,2026,0,0,pending
161,feb,2026,0,0,pending
161,mar,2026,0,0,pending
161,apr,2026,0,0,pending
161,may,2026,0,0,pending
161,jun,2026,3,3,completed
161,jul,2026,0,0,pending
161,aug,2026,0,0,pending
161,sep,2026,0,0,pending
161,oct,2026,0,0,pending
161,nov,2026,0,0,pending
161,dec,2026,3,0,pending
162,jan,2026,0,0,pending
162,feb,2026,0,0,pending
162,mar,2026,0,0,pending
162,apr,2026,0,0,pending
162,may,2026,0,0,pending
162,jun,2026,1,1,completed
162,jul,2026,0,0,pending
162,aug,2026,0,0,pending
162,sep,2026,0,0,pending
162,oct,2026,0,0,pending
162,nov,2026,1,1,completed
162,dec,2026,0,0,pending
163,jan,2026,0,0,pending
163,feb,2026,0,0,pending
163,mar,2026,0,0,pending
163,apr,2026,0,0,pending
163,may,2026,0,0,pending
163,jun,2026,3,3,completed
163,jul,2026,0,0,pending
163,aug,2026,0,0,pending
163,sep,2026,0,0,pending
163,oct,2026,0,0,pending
163,nov,2026,0,0,pending
163,dec,2026,0,0,pending
164,jan,2026,0,0,pending
164,feb,2026,0,0,pending
164,mar,2026,0,0,pending
164,apr,2026,0,0,pending
164,may,2026,0,0,pending
164,jun,2026,0,0,pending
164,jul,2026,0,0,pending
164,aug,2026,1,1,completed
164,sep,2026,0,0,pending
164,oct,2026,0,0,pending
164,nov,2026,0,0,pending
164,dec,2026,0,0,pending
165,jan,2026,0,0,pending
165,feb,2026,1,1,completed
165,mar,2026,1,1,completed
165,apr,2026,0,0,pending
165,may,2026,0,0,pending
165,jun,2026,0,0,pending
165,jul,2026,0,0,pending
165,aug,2026,0,0,pending
165,sep,2026,0,0,pending
165,oct,2026,0,0,pending
165,nov,2026,0,0,pending
165,dec,2026,0,0,pending
166,jan,2026,0,0,pending
166,feb,2026,0,0,pending
166,mar,2026,0,0,pending
166,apr,2026,1,1,completed
166,may,2026,0,0,pending
166,jun,2026,0,0,pending
166,jul,2026,0,0,pending
166,aug,2026,0,0,pending
166,sep,2026,0,0,pending
166,oct,2026,0,0,pending
166,nov,2026,0,0,pending
166,dec,2026,0,0,pending
167,jan,2026,0,0,pending
167,feb,2026,1,1,completed
167,mar,2026,0,0,pending
167,apr,2026,0,0,pending
167,may,2026,0,0,pending
167,jun,2026,0,0,pending
167,jul,2026,0,0,pending
167,aug,2026,0,0,pending
167,sep,2026,0,0,pending
167,oct,2026,0,0,pending
167,nov,2026,0,0,pending
167,dec,2026,0,0,pending
168,jan,2026,0,0,pending
168,feb,2026,0,0,pending
168,mar,2026,2,2,completed
168,apr,2026,0,0,pending
168,may,2026,0,0,pending
168,jun,2026,0,0,pending
168,jul,2026,0,0,pending
168,aug,2026,0,0,pending
168,sep,2026,0,0,pending
168,oct,2026,0,0,pending
168,nov,2026,0,0,pending
168,dec,2026,0,0,pending
169,jan,2026,4,4,completed
169,feb,2026,4,4,completed
169,mar,2026,4,4,completed
169,apr,2026,4,4,completed
169,may,2026,4,4,completed
169,jun,2026,4,4,completed
169,jul,2026,4,4,completed
169,aug,2026,4,4,completed
169,sep,2026,4,4,completed
169,oct,2026,4,4,completed
169,nov,2026,4,4,completed
169,dec,2026,4,0,pending
170,jan,2026,0,0,pending
170,feb,2026,0,0,pending
170,mar,2026,0,0,pending
170,apr,2026,0,0,pending
170,may,2026,0,0,pending
170,jun,2026,0,0,pending
170,jul,2026,1,1,completed
170,aug,2026,1,1,completed
170,sep,2026,0,0,pending
170,oct,2026,0,0,pending
170,nov,2026,0,0,pending
170,dec,2026,0,0,pending
171,jan,2026,2,3,completed
171,feb,2026,2,2,completed
171,mar,2026,2,2,completed
171,apr,2026,2,2,completed
171,may,2026,2,2,completed
171,jun,2026,2,2,completed
171,jul,2026,2,2,completed
171,aug,2026,2,2,completed
171,sep,2026,2,2,completed
171,oct,2026,2,2,completed
171,nov,2026,2,2,completed
171,dec,2026,2,0,pending
172,jan,2026,0,0,pending
172,feb,2026,0,0,pending
172,mar,2026,0,0,pending
172,apr,2026,0,0,pending
172,may,2026,0,0,pending
172,jun,2026,0,0,pending
172,jul,2026,0,0,pending
172,aug,2026,0,0,pending
172,sep,2026,0,0,pending
172,oct,2026,1,1,completed
172,nov,2026,0,0,pending
172,dec,2026,0,0,pending
173,jan,2026,1,1,completed
173,feb,2026,1,1,completed
173,mar,2026,1,1,completed
173,apr,2026,1,2,completed
173,may,2026,1,1,completed
173,jun,2026,1,1,completed
173,jul,2026,1,1,completed
173,aug,2026,1,1,completed
173,sep,2026,1,1,completed
173,oct,2026,1,1,completed
173,nov,2026,1,1,completed
173,dec,2026,1,0,pending
174,jan,2026,1,1,completed
174,feb,2026,0,1,pending
174,mar,2026,0,1,pending
174,apr,2026,1,1,completed
174,may,2026,0,0,pending
174,jun,2026,0,0,pending
174,jul,2026,1,1,completed
174,aug,2026,0,0,pending
174,sep,2026,0,1,pending
174,oct,2026,1,1,completed
174,nov,2026,0,0,pending
174,dec,2026,0,0,pending
175,jan,2026,1,1,completed
175,feb,2026,0,1,pending
175,mar,2026,0,1,pending
175,apr,2026,1,1,completed
175,may,2026,0,0,pending
175,jun,2026,0,0,pending
175,jul,2026,1,1,completed
175,aug,2026,0,0,pending
175,sep,2026,0,1,pending
175,oct,2026,1,1,completed
175,nov,2026,0,1,pending
175,dec,2026,0,0,pending
176,jan,2026,2,2,completed
176,feb,2026,2,3,completed
176,mar,2026,2,2,completed
176,apr,2026,2,2,completed
176,may,2026,2,2,completed
176,jun,2026,2,2,completed
176,jul,2026,2,2,completed
176,aug,2026,2,2,completed
176,sep,2026,2,2,completed
176,oct,2026,2,2,completed
176,nov,2026,2,2,completed
176,dec,2026,2,0,pending
177,jan,2026,3,3,completed
177,feb,2026,3,3,completed
177,mar,2026,3,3,completed
177,apr,2026,3,3,completed
177,may,2026,3,3,completed
177,jun,2026,3,3,completed
177,jul,2026,3,3,completed
177,aug,2026,3,3,completed
177,sep,2026,3,3,completed
177,oct,2026,3,3,completed
177,nov,2026,3,3,completed
177,dec,2026,3,0,pending
178,jan,2026,1,2,completed
178,feb,2026,1,3,completed
178,mar,2026,1,3,completed
178,apr,2026,1,2,completed
178,may,2026,1,2,completed
178,jun,2026,1,2,completed
178,jul,2026,1,2,completed
178,aug,2026,1,2,completed
178,sep,2026,1,1,completed
178,oct,2026,1,1,completed
178,nov,2026,1,1,completed
178,dec,2026,1,0,pending
179,jan,2026,1,3,completed
179,feb,2026,0,3,pending
179,mar,2026,0,4,pending
179,apr,2026,1,1,completed
179,may,2026,0,1,pending
179,jun,2026,0,1,pending
179,jul,2026,1,2,completed
179,aug,2026,0,2,pending
179,sep,2026,0,1,pending
179,oct,2026,1,2,completed
179,nov,2026,0,2,pending
179,dec,2026,0,0,pending
180,jan,2026,1,1,completed
180,feb,2026,0,1,pending
180,mar,2026,0,1,pending
180,apr,2026,0,1,pending
180,may,2026,1,1,completed
180,jun,2026,0,1,pending
180,jul,2026,0,0,pending
180,aug,2026,0,1,pending
180,sep,2026,1,1,completed
180,oct,2026,0,1,pending
180,nov,2026,0,2,pending
180,dec,2026,0,0,pending
181,jan,2026,1,1,completed
181,feb,2026,1,1,completed
181,mar,2026,1,1,completed
181,apr,2026,1,1,completed
181,may,2026,1,1,completed
181,jun,2026,1,1,completed
181,jul,2026,1,1,completed
181,aug,2026,1,1,completed
181,sep,2026,1,1,completed
181,oct,2026,1,1,completed
181,nov,2026,1,1,completed
181,dec,2026,1,0,pending
182,jan,2026,1,1,completed
182,feb,2026,1,1,completed
182,mar,2026,1,1,completed
182,apr,2026,1,1,completed
182,may,2026,1,1,completed
182,jun,2026,1,1,completed
182,jul,2026,1,1,completed
182,aug,2026,1,1,completed
182,sep,2026,1,1,completed
182,oct,2026,1,1,completed
182,nov,2026,1,1,completed
182,dec,2026,1,0,pending
183,jan,2026,0,0,pending
183,feb,2026,0,0,pending
183,mar,2026,0,0,pending
183,apr,2026,0,0,pending
183,may,2026,0,0,pending
183,jun,2026,0,0,pending
183,jul,2026,0,0,pending
183,aug,2026,1,1,completed
183,sep,2026,0,1,pending
183,oct,2026,0,0,pending
183,nov,2026,0,0,pending
183,dec,2026,0,0,pending
184,jan,2026,0,0,pending
184,feb,2026,0,0,pending
184,mar,2026,0,0,pending
184,apr,2026,0,0,pending
184,may,2026,1,1,completed
184,jun,2026,0,0,pending
184,jul,2026,0,1,pending
184,aug,2026,0,0,pending
184,sep,2026,0,0,pending
184,oct,2026,0,0,pending
184,nov,2026,0,0,pending
184,dec,2026,0,0,pending
185,jan,2026,3,3,completed
185,feb,2026,3,3,completed
185,mar,2026,3,3,completed
185,apr,2026,3,3,completed
185,may,2026,3,3,completed
185,jun,2026,3,3,completed
185,jul,2026,3,3,completed
185,aug,2026,3,3,completed
185,sep,2026,3,3,completed
185,oct,2026,3,3,completed
185,nov,2026,3,3,completed
185,dec,2026,3,0,pending
186,jan,2026,3,3,completed
186,feb,2026,0,0,pending
186,mar,2026,0,0,pending
186,apr,2026,3,3,completed
186,may,2026,0,0,pending
186,jun,2026,0,0,pending
186,jul,2026,3,3,completed
186,aug,2026,0,0,pending
186,sep,2026,0,0,pending
186,oct,2026,3,3,completed
186,nov,2026,0,0,pending
186,dec,2026,0,0,pending
187,jan,2026,3,3,completed
187,feb,2026,3,3,completed
187,mar,2026,3,3,completed
187,apr,2026,3,3,completed
187,may,2026,3,3,completed
187,jun,2026,3,3,completed
187,jul,2026,3,3,completed
187,aug,2026,3,3,completed
187,sep,2026,3,3,completed
187,oct,2026,3,3,completed
187,nov,2026,3,3,completed
187,dec,2026,3,0,pending
188,jan,2026,3,3,completed
188,feb,2026,3,3,completed
188,mar,2026,3,4,completed
188,apr,2026,3,3,completed
188,may,2026,3,3,completed
188,jun,2026,3,3,completed
188,jul,2026,3,3,completed
188,aug,2026,3,3,completed
188,sep,2026,3,3,completed
188,oct,2026,3,3,completed
188,nov,2026,3,3,completed
188,dec,2026,3,0,pending
189,jan,2026,0,0,pending
189,feb,2026,0,0,pending
189,mar,2026,0,0,pending
189,apr,2026,1,1,completed
189,may,2026,0,0,pending
189,jun,2026,0,0,pending
189,jul,2026,0,0,pending
189,aug,2026,1,1,completed
189,sep,2026,0,0,pending
189,oct,2026,0,0,pending
189,nov,2026,1,1,completed
189,dec,2026,0,0,pending
190,jan,2026,0,0,pending
190,feb,2026,0,0,pending
190,mar,2026,1,1,completed
190,apr,2026,0,0,pending
190,may,2026,0,0,pending
190,jun,2026,0,0,pending
190,jul,2026,1,1,completed
190,aug,2026,0,0,pending
190,sep,2026,0,0,pending
190,oct,2026,0,0,pending
190,nov,2026,1,1,completed
190,dec,2026,0,0,pending
191,jan,2026,3,3,completed
191,feb,2026,0,0,pending
191,mar,2026,0,0,pending
191,apr,2026,0,0,pending
191,may,2026,1,1,completed
191,jun,2026,0,0,pending
191,jul,2026,0,0,pending
191,aug,2026,0,1,pending
191,sep,2026,0,0,pending
191,oct,2026,0,0,pending
191,nov,2026,0,0,pending
191,dec,2026,0,0,pending
192,jan,2026,0,0,pending
192,feb,2026,0,0,pending
192,mar,2026,0,0,pending
192,apr,2026,0,0,pending
192,may,2026,0,0,pending
192,jun,2026,0,0,pending
192,jul,2026,0,0,pending
192,aug,2026,1,1,completed
192,sep,2026,0,0,pending
192,oct,2026,0,0,pending
192,nov,2026,0,0,pending
192,dec,2026,0,0,pending
193,jan,2026,4,4,completed
193,feb,2026,4,4,completed
193,mar,2026,4,4,completed
193,apr,2026,4,4,completed
193,may,2026,4,4,completed
193,jun,2026,4,4,completed
193,jul,2026,4,4,completed
193,aug,2026,4,4,completed
193,sep,2026,4,4,completed
193,oct,2026,4,4,completed
193,nov,2026,4,4,completed
193,dec,2026,4,0,pending
194,jan,2026,0,0,pending
194,feb,2026,0,0,pending
194,mar,2026,0,0,pending
194,apr,2026,0,0,pending
194,may,2026,0,0,pending
194,jun,2026,0,0,pending
194,jul,2026,1,1,completed
194,aug,2026,1,1,completed
194,sep,2026,0,0,pending
194,oct,2026,0,0,pending
194,nov,2026,0,0,pending
194,dec,2026,0,0,pending
195,jan,2026,2,3,completed
195,feb,2026,2,2,completed
195,mar,2026,2,2,completed
195,apr,2026,2,2,completed
195,may,2026,2,2,completed
195,jun,2026,2,2,completed
195,jul,2026,2,2,completed
195,aug,2026,2,2,completed
195,sep,2026,2,2,completed
195,oct,2026,2,2,completed
195,nov,2026,2,2,completed
195,dec,2026,2,0,pending
196,jan,2026,0,0,pending
196,feb,2026,0,0,pending
196,mar,2026,0,0,pending
196,apr,2026,0,0,pending
196,may,2026,0,0,pending
196,jun,2026,0,0,pending
196,jul,2026,0,0,pending
196,aug,2026,0,0,pending
196,sep,2026,0,0,pending
196,oct,2026,1,1,completed
196,nov,2026,0,0,pending
196,dec,2026,0,0,pending
197,jan,2026,1,1,completed
197,feb,2026,1,1,completed
197,mar,2026,1,1,completed
197,apr,2026,1,2,completed
197,may,2026,1,1,completed
197,jun,2026,1,1,completed
197,jul,2026,1,1,completed
197,aug,2026,1,1,completed
197,sep,2026,1,1,completed
197,oct,2026,1,1,completed
197,nov,2026,1,1,completed
197,dec,2026,1,0,pending
198,jan,2026,1,1,completed
198,feb,2026,0,1,pending
198,mar,2026,0,1,pending
198,apr,2026,1,1,completed
198,may,2026,0,0,pending
198,jun,2026,0,0,pending
198,jul,2026,1,1,completed
198,aug,2026,0,0,pending
198,sep,2026,0,1,pending
198,oct,2026,1,1,completed
198,nov,2026,0,0,pending
198,dec,2026,0,0,pending
199,jan,2026,1,1,completed
199,feb,2026,0,1,pending
199,mar,2026,0,1,pending
199,apr,2026,1,1,completed
199,may,2026,0,0,pending
199,jun,2026,0,0,pending
199,jul,2026,1,1,completed
199,aug,2026,0,0,pending
199,sep,2026,0,1,pending
199,oct,2026,1,1,completed
199,nov,2026,0,1,pending
199,dec,2026,0,0,pending
200,jan,2026,2,2,completed
200,feb,2026,2,3,completed
200,mar,2026,2,2,completed
200,apr,2026,2,2,completed
200,may,2026,2,2,completed
200,jun,2026,2,2,completed
200,jul,2026,2,2,completed
200,aug,2026,2,2,completed
200,sep,2026,2,2,completed
200,oct,2026,2,2,completed
200,nov,2026,2,2,completed
200,dec,2026,2,0,pending
201,jan,2026,3,3,completed
201,feb,2026,3,3,completed
201,mar,2026,3,3,completed
201,apr,2026,3,3,completed
201,may,2026,3,3,completed
201,jun,2026,3,3,completed
201,jul,2026,3,3,completed
201,aug,2026,3,3,completed
201,sep,2026,3,3,completed
201,oct,2026,3,3,completed
201,nov,2026,3,3,completed
201,dec,2026,3,0,pending
202,jan,2026,1,2,completed
202,feb,2026,1,3,completed
202,mar,2026,1,3,completed
202,apr,2026,1,2,completed
202,may,2026,1,2,completed
202,jun,2026,1,2,completed
202,jul,2026,1,2,completed
202,aug,2026,1,2,completed
202,sep,2026,1,1,completed
202,oct,2026,1,1,completed
202,nov,2026,1,1,completed
202,dec,2026,1,0,pending
203,jan,2026,1,3,completed
203,feb,2026,0,3,pending
203,mar,2026,0,4,pending
203,apr,2026,1,1,completed
203,may,2026,0,1,pending
203,jun,2026,0,1,pending
203,jul,2026,1,2,completed
203,aug,2026,0,2,pending
203,sep,2026,0,1,pending
203,oct,2026,1,2,completed
203,nov,2026,0,2,pending
203,dec,2026,0,0,pending
204,jan,2026,1,1,completed
204,feb,2026,0,1,pending
204,mar,2026,0,1,pending
204,apr,2026,0,1,pending
204,may,2026,1,1,completed
204,jun,2026,0,1,pending
204,jul,2026,0,0,pending
204,aug,2026,0,1,pending
204,sep,2026,1,1,completed
204,oct,2026,0,1,pending
204,nov,2026,0,2,pending
204,dec,2026,0,0,pending
205,jan,2026,1,1,completed
205,feb,2026,1,1,completed
205,mar,2026,1,1,completed
205,apr,2026,1,1,completed
205,may,2026,1,1,completed
205,jun,2026,1,1,completed
205,jul,2026,1,1,completed
205,aug,2026,1,1,completed
205,sep,2026,1,1,completed
205,oct,2026,1,1,completed
205,nov,2026,1,1,completed
205,dec,2026,1,0,pending
206,jan,2026,1,1,completed
206,feb,2026,1,1,completed
206,mar,2026,1,1,completed
206,apr,2026,1,1,completed
206,may,2026,1,1,completed
206,jun,2026,1,1,completed
206,jul,2026,1,1,completed
206,aug,2026,1,1,completed
206,sep,2026,1,1,completed
206,oct,2026,1,1,completed
206,nov,2026,1,1,completed
206,dec,2026,1,0,pending
207,jan,2026,0,0,pending
207,feb,2026,0,0,pending
207,mar,2026,0,0,pending
207,apr,2026,0,0,pending
207,may,2026,0,0,pending
207,jun,2026,0,0,pending
207,jul,2026,0,0,pending
207,aug,2026,1,1,completed
207,sep,2026,0,1,pending
207,oct,2026,0,0,pending
207,nov,2026,0,0,pending
207,dec,2026,0,0,pending
208,jan,2026,0,0,pending
208,feb,2026,0,0,pending
208,mar,2026,0,0,pending
208,apr,2026,0,0,pending
208,may,2026,1,1,completed
208,jun,2026,0,0,pending
208,jul,2026,0,1,pending
208,aug,2026,0,0,pending
208,sep,2026,0,0,pending
208,oct,2026,0,0,pending
208,nov,2026,0,0,pending
208,dec,2026,0,0,pending
209,jan,2026,0,0,pending
209,feb,2026,0,0,pending
209,mar,2026,0,0,pending
209,apr,2026,0,0,pending
209,may,2026,0,0,pending
209,jun,2026,0,0,pending
209,jul,2026,0,0,pending
209,aug,2026,1,1,completed
209,sep,2026,0,0,pending
209,oct,2026,0,0,pending
209,nov,2026,0,0,pending
209,dec,2026,0,0,pending
210,jan,2026,3,3,completed
210,feb,2026,3,3,completed
210,mar,2026,3,3,completed
210,apr,2026,3,3,completed
210,may,2026,3,3,completed
210,jun,2026,3,3,completed
210,jul,2026,3,3,completed
210,aug,2026,3,3,completed
210,sep,2026,3,3,completed
210,oct,2026,3,3,completed
210,nov,2026,3,3,completed
210,dec,2026,3,0,pending
211,jan,2026,3,3,completed
211,feb,2026,0,0,pending
211,mar,2026,0,0,pending
211,apr,2026,3,3,completed
211,may,2026,0,0,pending
211,jun,2026,0,0,pending
211,jul,2026,3,3,completed
211,aug,2026,0,0,pending
211,sep,2026,0,0,pending
211,oct,2026,3,3,completed
211,nov,2026,0,0,pending
211,dec,2026,0,0,pending
212,jan,2026,3,3,completed
212,feb,2026,3,3,completed
212,mar,2026,3,3,completed
212,apr,2026,3,3,completed
212,may,2026,3,3,completed
212,jun,2026,3,3,completed
212,jul,2026,3,3,completed
212,aug,2026,3,3,completed
212,sep,2026,3,3,completed
212,oct,2026,3,3,completed
212,nov,2026,3,3,completed
212,dec,2026,3,0,pending
213,jan,2026,3,3,completed
213,feb,2026,3,3,completed
213,mar,2026,3,4,completed
213,apr,2026,3,3,completed
213,may,2026,3,3,completed
213,jun,2026,3,3,completed
213,jul,2026,3,3,completed
213,aug,2026,3,3,completed
213,sep,2026,3,3,completed
213,oct,2026,3,3,completed
213,nov,2026,3,3,completed
213,dec,2026,3,0,pending
214,jan,2026,4,4,completed
214,feb,2026,4,4,completed
214,mar,2026,4,4,completed
214,apr,2026,4,4,completed
214,may,2026,4,4,completed
214,jun,2026,4,4,completed
214,jul,2026,4,4,completed
214,aug,2026,4,4,completed
214,sep,2026,4,4,completed
214,oct,2026,4,4,completed
214,nov,2026,4,4,completed
214,dec,2026,4,0,pending
215,jan,2026,0,0,pending
215,feb,2026,0,0,pending
215,mar,2026,0,0,pending
215,apr,2026,0,0,pending
215,may,2026,0,0,pending
215,jun,2026,0,0,pending
215,jul,2026,1,1,completed
215,aug,2026,1,1,completed
215,sep,2026,0,0,pending
215,oct,2026,0,0,pending
215,nov,2026,0,0,pending
215,dec,2026,0,0,pending
216,jan,2026,2,3,completed
216,feb,2026,2,2,completed
216,mar,2026,2,2,completed
216,apr,2026,2,2,completed
216,may,2026,2,2,completed
216,jun,2026,2,2,completed
216,jul,2026,2,2,completed
216,aug,2026,2,2,completed
216,sep,2026,2,2,completed
216,oct,2026,2,2,completed
216,nov,2026,2,2,completed
216,dec,2026,2,0,pending
217,jan,2026,0,0,pending
217,feb,2026,0,0,pending
217,mar,2026,0,0,pending
217,apr,2026,0,0,pending
217,may,2026,0,0,pending
217,jun,2026,0,0,pending
217,jul,2026,0,0,pending
217,aug,2026,0,0,pending
217,sep,2026,0,0,pending
217,oct,2026,1,1,completed
217,nov,2026,0,0,pending
217,dec,2026,0,0,pending
218,jan,2026,1,1,completed
218,feb,2026,1,1,completed
218,mar,2026,1,1,completed
218,apr,2026,1,2,completed
218,may,2026,1,1,completed
218,jun,2026,1,1,completed
218,jul,2026,1,1,completed
218,aug,2026,1,1,completed
218,sep,2026,1,1,completed
218,oct,2026,1,1,completed
218,nov,2026,1,1,completed
218,dec,2026,1,0,pending
219,jan,2026,1,1,completed
219,feb,2026,0,1,pending
219,mar,2026,0,1,pending
219,apr,2026,1,1,completed
219,may,2026,0,0,pending
219,jun,2026,0,0,pending
219,jul,2026,1,1,completed
219,aug,2026,0,0,pending
219,sep,2026,0,1,pending
219,oct,2026,1,1,completed
219,nov,2026,0,0,pending
219,dec,2026,0,0,pending
220,jan,2026,1,1,completed
220,feb,2026,0,1,pending
220,mar,2026,0,1,pending
220,apr,2026,1,1,completed
220,may,2026,0,0,pending
220,jun,2026,0,0,pending
220,jul,2026,1,1,completed
220,aug,2026,0,0,pending
220,sep,2026,0,1,pending
220,oct,2026,1,1,completed
220,nov,2026,0,1,pending
220,dec,2026,0,0,pending
221,jan,2026,2,2,completed
221,feb,2026,2,3,completed
221,mar,2026,2,2,completed
221,apr,2026,2,2,completed
221,may,2026,2,2,completed
221,jun,2026,2,2,completed
221,jul,2026,2,2,completed
221,aug,2026,2,2,completed
221,sep,2026,2,2,completed
221,oct,2026,2,2,completed
221,nov,2026,2,2,completed
221,dec,2026,2,0,pending
222,jan,2026,3,3,completed
222,feb,2026,3,3,completed
222,mar,2026,3,3,completed
222,apr,2026,3,3,completed
222,may,2026,3,3,completed
222,jun,2026,3,3,completed
222,jul,2026,3,3,completed
222,aug,2026,3,3,completed
222,sep,2026,3,3,completed
222,oct,2026,3,3,completed
222,nov,2026,3,3,completed
222,dec,2026,3,0,pending
223,jan,2026,1,2,completed
223,feb,2026,1,3,completed
223,mar,2026,1,3,completed
223,apr,2026,1,2,completed
223,may,2026,1,2,completed
223,jun,2026,1,2,completed
223,jul,2026,1,2,completed
223,aug,2026,1,2,completed
223,sep,2026,1,1,completed
223,oct,2026,1,1,completed
223,nov,2026,1,1,completed
223,dec,2026,1,0,pending
224,jan,2026,1,3,completed
224,feb,2026,0,3,pending
224,mar,2026,0,4,pending
224,apr,2026,1,1,completed
224,may,2026,0,1,pending
224,jun,2026,0,1,pending
224,jul,2026,1,2,completed
224,aug,2026,0,2,pending
224,sep,2026,0,1,pending
224,oct,2026,1,2,completed
224,nov,2026,0,2,pending
224,dec,2026,0,0,pending
225,jan,2026,1,1,completed
225,feb,2026,0,1,pending
225,mar,2026,0,1,pending
225,apr,2026,0,1,pending
225,may,2026,1,1,completed
225,jun,2026,0,1,pending
225,jul,2026,0,0,pending
225,aug,2026,0,1,pending
225,sep,2026,1,1,completed
225,oct,2026,0,1,pending
225,nov,2026,0,2,pending
225,dec,2026,0,0,pending
226,jan,2026,1,1,completed
226,feb,2026,1,1,completed
226,mar,2026,1,1,completed
226,apr,2026,1,1,completed
226,may,2026,1,1,completed
226,jun,2026,1,1,completed
226,jul,2026,1,1,completed
226,aug,2026,1,1,completed
226,sep,2026,1,1,completed
226,oct,2026,1,1,completed
226,nov,2026,1,1,completed
226,dec,2026,1,0,pending
227,jan,2026,1,1,completed
227,feb,2026,1,1,completed
227,mar,2026,1,1,completed
227,apr,2026,1,1,completed
227,may,2026,1,1,completed
227,jun,2026,1,1,completed
227,jul,2026,1,1,completed
227,aug,2026,1,1,completed
227,sep,2026,1,1,completed
227,oct,2026,1,1,completed
227,nov,2026,1,1,completed
227,dec,2026,1,0,pending
228,jan,2026,0,0,pending
228,feb,2026,0,0,pending
228,mar,2026,0,0,pending
228,apr,2026,0,0,pending
228,may,2026,0,0,pending
228,jun,2026,0,0,pending
228,jul,2026,0,0,pending
228,aug,2026,1,1,completed
228,sep,2026,0,1,pending
228,oct,2026,0,0,pending
228,nov,2026,0,0,pending
228,dec,2026,0,0,pending
229,jan,2026,0,0,pending
229,feb,2026,0,0,pending
229,mar,2026,0,0,pending
229,apr,2026,0,0,pending
229,may,2026,1,1,completed
229,jun,2026,0,0,pending
229,jul,2026,0,1,pending
229,aug,2026,0,0,pending
229,sep,2026,0,0,pending
229,oct,2026,0,0,pending
229,nov,2026,0,0,pending
229,dec,2026,0,0,pending
230,jan,2026,0,0,pending
230,feb,2026,0,0,pending
230,mar,2026,0,0,pending
230,apr,2026,0,0,pending
230,may,2026,0,0,pending
230,jun,2026,0,0,pending
230,jul,2026,0,0,pending
230,aug,2026,1,1,completed
230,sep,2026,0,0,pending
230,oct,2026,0,0,pending
230,nov,2026,0,0,pending
230,dec,2026,0,0,pending
231,jan,2026,3,3,completed
231,feb,2026,3,3,completed
231,mar,2026,3,3,completed
231,apr,2026,3,3,completed
231,may,2026,3,3,completed
231,jun,2026,3,3,completed
231,jul,2026,3,3,completed
231,aug,2026,3,3,completed
231,sep,2026,3,3,completed
231,oct,2026,3,3,completed
231,nov,2026,3,3,completed
231,dec,2026,3,0,pending
232,jan,2026,3,3,completed
232,feb,2026,0,0,pending
232,mar,2026,0,0,pending
232,apr,2026,3,3,completed
232,may,2026,0,0,pending
232,jun,2026,0,0,pending
232,jul,2026,3,3,completed
232,aug,2026,0,0,pending
232,sep,2026,0,0,pending
232,oct,2026,3,3,completed
232,nov,2026,0,0,pending
232,dec,2026,0,0,pending
233,jan,2026,3,3,completed
233,feb,2026,3,3,completed
233,mar,2026,3,3,completed
233,apr,2026,3,3,completed
233,may,2026,3,3,completed
233,jun,2026,3,3,completed
233,jul,2026,3,3,completed
233,aug,2026,3,3,completed
233,sep,2026,3,3,completed
233,oct,2026,3,3,completed
233,nov,2026,3,3,completed
233,dec,2026,3,0,pending
234,jan,2026,3,3,completed
234,feb,2026,3,3,completed
234,mar,2026,3,4,completed
234,apr,2026,3,3,completed
234,may,2026,3,3,completed
234,jun,2026,3,3,completed
234,jul,2026,3,3,completed
234,aug,2026,3,3,completed
